fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.40518,1e-05,0.01121,0.7,0.00056,3.26573,0.8265,7.24426,0.44362,1.46169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40913,1e-05,0.01197,0.70345,0.0006,3.51797,0.81009,8.19352,0.54782,1.53676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42253,1e-05,0.01217,0.7,0.00058,3.73558,0.8437,8.23361,0.55706,1.40296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38798,1e-05,0.01211,0.7,0.00057,3.15683,0.85333,6.44753,0.48147,1.39918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41226,1e-05,0.01067,0.7,0.0006,3.45762,0.83373,7.49605,0.4982,1.35877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38753,1e-05,0.01216,0.7,0.00058,3.74806,0.84771,8.18701,0.55954,1.39399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38909,1e-05,0.0117,0.7,0.00056,3.73558,0.83351,9.00532,0.54285,1.47359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42457,1e-05,0.0113,0.70791,0.00059,3.73119,0.82891,8.62695,0.62974,1.39943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42765,1e-05,0.01323,0.70791,0.00047,2.84794,0.50016,10.068,0.62974,1.39943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39013,1e-05,0.01554,0.70749,0.00053,2.84794,0.43567,7.2064,0.62974,1.14425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42297,1e-05,0.01257,0.75352,0.00063,3.94869,0.78985,7.60536,0.69877,1.26144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39623,1e-05,0.0142,0.72167,0.00045,2.75638,0.50126,9.89702,0.64657,1.39943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3771,1e-05,0.01367,0.7,0.00047,2.69218,0.41868,10.068,0.66561,1.67208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41524,1e-05,0.0127,0.75192,0.00063,3.94869,0.805,7.52851,0.69877,1.26144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39677,1e-05,0.01223,0.7,0.00058,3.73582,0.84122,8.21876,0.55752,1.41001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39694,1e-05,0.01257,0.73308,0.00053,3.95488,0.94137,6.68898,0.69877,1.11588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41536,1e-05,0.01278,0.7747,0.00065,3.96493,0.77502,8.06074,0.71801,1.27335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40363,1e-05,0.01409,0.70791,0.00044,2.66607,0.60986,7.74571,0.62974,1.63003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37367,1e-05,0.00841,0.718,0.00059,3.80781,0.7146,7.95573,0.52559,1.06831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39799,1e-05,0.01155,0.70742,0.00061,4.21185,0.82891,8.62695,0.62974,1.42888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41012,1e-05,0.01103,0.71475,0.00059,3.73119,0.80899,9.78425,0.62974,1.39943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38446,1e-05,0.013,0.7,0.00061,3.96765,0.8437,7.61529,0.57881,1.40961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40014,1e-05,0.01226,0.7,0.00046,3.1601,0.49606,11.81848,0.67926,1.41357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40845,1e-05,0.0117,0.70402,0.00051,2.84794,0.50016,9.88815,0.68814,1.51869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
